"","Age","aMortCEF1","aMortCEF2","aMortCEF3","aMortCEF4","aMortCEF5","aMortCEF6","aMortCEF7","aMortCEF8","aMortCEF9","aMortCEF10","aMortCEF11","aMortCEF12","aMortCEF13","aMortCEF14","aMortCEF15","aMortCEF16","aMortCEF17","aMortCEF18","aMortCEF19","aMortCEF20","aMortCEF21","aMortCEF22","aMortCEF23","aMortCEF24","aMortCEF25","aMortCEF26","aMortCEF27","aMortCEF28","aMortCEF29","aMortCEF30","aMortCEF31","aMortCEF32","aMortCEF33","aMortCEF34","aMortCEF35","aMortCEF36","aMortCEF37","aMortCEF38","aMortCEF39","aMortCEF40","aMortCEF41","aMortCEF42","aMortCEF43","aMortCEF44","aMortCEF45","aMortCEF46","aMortCEF47","aMortCEF48","aMortCEF49","aMortCEF50","aMortCEF51","aMortCEF52","aMortCEF53","aMortCEF54","aMortCEF55","aMortCEF56","aMortCEF57","aMortCEF58","aMortCEF59","aMortCEF60","aMortCEF61","aMortCEF62","aMortCEF63","aMortCEF64","aMortCEF65","aMortCEF66","aMortCEF67","aMortCEF68","aMortCEF69","aMortCEF70","aMortCEF71","aMortCEF72","aMortCEF73","aMortCEF74","aMortCEF75","aMortCEF76","aMortCEF77","aMortCEF78","aMortCEF79","aMortCEF80","aMortCEF81","aMortCEF82","aMortCEF83","aMortCEF84","aMortCEF85","aMortCEF86","aMortCEF87","aMortCEF88","aMortCEF89","aMortCEF90","aMortCEF91","aMortCEF92","aMortCEF93","aMortCEF94","aMortCEF95","aMortCEF96","aMortCEF97","aMortCEF98","aMortCEF99","aMortCEF100","aMortCEF101","aMortCEF102","aMortCEF103","aMortCEF104","aMortCEF105","aMortCEF106","aMortCEF107","aMortCEF108","aMortCEF109","aMortCEF110","aMortCEF111"
"61",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114522216604545,0.0238215616879682,0.0374254841326765,0.0508530376606427,0.0658208797281568,0.0816940822349469,0.09891944643676,0.116767980811062,0.135909887241473,0.156239344377947,0.17748591988148,0.200519700408,0.224494115157145,0.250243977001493,0.277980928641136,0.30659972486449,0.337123305388658,0.369081353102329,0.402215193594281,0.437253818387047,0.473209561546873,0.511164152429776,0.54924808051829,0.588213853190514,0.627626427118485,0.666839116274148,0.705934226151983,0.744770661618597,0.781678796928829,0.817552234594175,0.849181060329928,0.879069712753824,0.904960669731567,0.927230184952204,0.945231572387683,0.959846676621712,0.971369445848864,0.980176133758187,0.986690025749862,0.991334407224071,0.994544321508777,0.996684264365248,0.998059941915837,0.998906512716199,0.99941210361086,0.99970605180543,0.999870662794389,0.999964726216652,1
"62",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125126375260185,0.0262741599762118,0.0398572702943801,0.0549985132322332,0.0710556051144811,0.088480523342254,0.106535831103182,0.125899494498959,0.146464466250372,0.167957181088314,0.191257805530776,0.215509961344038,0.241558132619685,0.269616413916146,0.298566755872733,0.329443948855189,0.361772227178115,0.395289919714541,0.430734463276836,0.467106749925662,0.505501040737437,0.544026167112697,0.583443354148082,0.623312518584597,0.662979482604817,0.702527505203687,0.741813856675587,0.779149568837348,0.815438596491228,0.847433838834374,0.87766874814154,0.903859649122807,0.926387154326494,0.944597085935177,0.95938150460898,0.971037763901278,0.979946476360392,0.986535831103182,0.991234017246506,0.994481118049361,0.99664585191793,0.998037466547725,0.998893844781445,0.99940529289325,0.999702646446625,0.999869164436515,0.999964317573595,1
"63",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139358972814762,0.0276911217373498,0.0430242222034858,0.0592847765077147,0.0769304891415632,0.0952145790925406,0.114823603097937,0.13564915746239,0.157414210519976,0.181010081543669,0.205569540970574,0.231947773508546,0.260361586548306,0.289678763716079,0.320947207400359,0.35368512339954,0.387627524902738,0.423521192922443,0.460354359635282,0.499235151704949,0.538248437180059,0.578165086783181,0.618539440877829,0.658709032436795,0.698758175445359,0.738542331643039,0.776351131614131,0.813099984341689,0.845500644399745,0.876118665911856,0.902641436710309,0.925454392156391,0.94389506522289,0.958866820037821,0.970670777977187,0.979692374402274,0.986365224094528,0.991122941835395,0.994411187261361,0.996603350878672,0.998012598918372,0.998879828481264,0.999397757247992,0.999698878623996,0.999867506594558,0.999963865434879,1
"64",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139496249969462,0.0294994258910903,0.0459897881904575,0.0638848850560673,0.0824273813304668,0.102313536755185,0.12343341558156,0.145506070896343,0.169435418855202,0.194341973468839,0.221093005643368,0.249908386876115,0.279639899347714,0.311350255295238,0.344550851391298,0.378972955805829,0.415373903696284,0.452727628075147,0.492157916595412,0.531722571030709,0.572203356704859,0.613148315540029,0.653885617961058,0.694500769550241,0.734847189309359,0.773190335426184,0.810458554222754,0.843317127989642,0.874367869445191,0.901265482617937,0.92440085016979,0.943102142525591,0.958285490924193,0.970256272445215,0.979405369750568,0.986172525834901,0.990997483692864,0.994332201402291,0.99655534654191,0.997984511274522,0.998863997263821,0.999389245840764,0.999694622920382,0.999865634084968,0.999963354750446,1
"65",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157697834596898,0.0324934344185124,0.0506416926812349,0.069446509092711,0.0896139933600911,0.111032654476983,0.133417570982607,0.157685446707299,0.182944353599921,0.210073831822011,0.239296863386353,0.269448986670631,0.301607948069967,0.335278232000396,0.370187304890739,0.40710321589614,0.444985382290273,0.484973489916258,0.525097864327833,0.566151330459343,0.60767553639562,0.648989148208711,0.690178881125811,0.731096080471731,0.769981665923393,0.807777117090333,0.841100540111987,0.87259055547297,0.899868688370249,0.923331351270997,0.942297210247262,0.957695357018978,0.969835488826124,0.97911401813587,0.985976908973787,0.990870125365443,0.994252019226005,0.996506615133046,0.997955998216144,0.998847926267281,0.999380605520044,0.999690302760022,0.99986373321441,0.999962836331203,1
"66",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169916048885476,0.0354306427861198,0.0545367585052422,0.0750273753634315,0.096789215994764,0.119532793797435,0.144189500446816,0.169853117015519,0.197417276056941,0.227108532302929,0.257743766598281,0.290417993480258,0.324627757989201,0.360096159897295,0.397603554392015,0.436092686058074,0.47672150130269,0.517488766661213,0.559200010069099,0.601389535688663,0.643365092950372,0.685214786472165,0.726787579766145,0.766296207725516,0.804697234773634,0.838554580810814,0.87054914349725,0.89826433902657,0.922102931366503,0.941372669947515,0.95701753281897,0.969352179330657,0.978779373450303,0.985752224641603,0.990723842368252,0.994159922467936,0.996450642534392,0.9979232482914,0.998829467218789,0.999370681300424,0.999685340650212,0.999861549886093,0.999962240878026,1
"67",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187577623846046,0.0381941332377307,0.0590389367613731,0.081176937555217,0.104313645151791,0.129396550620351,0.155503770758377,0.183544384835021,0.213748863650914,0.244913637469431,0.278152648493617,0.31295373938874,0.349035223620696,0.387190945058322,0.426345373298677,0.467676470211649,0.509148410391672,0.551580645574321,0.594499430224965,0.637200548008348,0.679773626458048,0.722065018373644,0.762256565216835,0.801321365923612,0.835763946684422,0.868311545306718,0.896505806583783,0.920756456383401,0.940359278370316,0.956274567547151,0.968822422248115,0.978412568340995,0.98550594742705,0.99056350110754,0.994058974917095,0.996389290790131,0.997887350994226,0.998809234196745,0.999359803331584,0.999679901665792,0.999859156732949,0.999961588199895,1
"68",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198079231692677,0.0410512030899315,0.063612401482332,0.0871913982984498,0.112753797171042,0.139360091862832,0.167936739913357,0.198718617881935,0.230479148181011,0.264353567513962,0.299819927971188,0.336591158202411,0.375476277467509,0.415379195156323,0.457500391460932,0.499765123440681,0.543008507750926,0.586747742575291,0.630265149538076,0.673652069523461,0.716751918158568,0.757711780364319,0.797523357168954,0.832624354089462,0.865794143744454,0.894527376167858,0.919241609687353,0.93921916592724,0.955438697218018,0.968226421003184,0.977999895610418,0.985228874158359,0.990383109765645,0.993945404248656,0.99632026723733,0.997846964872906,0.998786471110183,0.999347565113002,0.999673782556501,0.99985646432486,0.99996085390678,1
"69",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216725684922388,0.0446896882238611,0.0687451742591656,0.0948241433477995,0.121968103517133,0.151122234351287,0.18252615884342,0.214928512473708,0.249487473042413,0.285670545009186,0.323184855826833,0.362855773582896,0.403565057642642,0.446537447748875,0.489656274128704,0.533773529646689,0.578396655928007,0.622793471604675,0.667057163396257,0.711027982640645,0.7528155701696,0.793431667509785,0.829241992598312,0.863082084187545,0.892395963683804,0.91760962751937,0.93799089432626,0.954538193242632,0.967584333981203,0.977555312974254,0.984930376208099,0.990188769669054,0.993823051731942,0.996245906440534,0.997803455896057,0.998761947868687,0.999334380574563,0.999667190287281,0.999853563726404,0.999960062834474,1
"70",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023527010477616,0.0481153898489591,0.0747720778337189,0.102517349299224,0.132317322084637,0.164416927473126,0.197537079874813,0.23286161382501,0.269846237583345,0.308191590692611,0.348741325350388,0.390352428901891,0.43427677234998,0.47835079602667,0.52344536671656,0.569057014559804,0.61443733841339,0.659681589331882,0.704626479793169,0.747339774118928,0.788855626615866,0.82545924615594,0.860048986256634,0.890012246564158,0.915784460470812,0.936617226833583,0.953531092665669,0.966866240304803,0.977058103143285,0.984596543747449,0.98997142468363,0.993686215811675,0.996162743230372,0.997754796570962,0.998734521703633,0.999319635324534,0.999659817662267,0.999850319771398,0.999959178119472,1
"71",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251808085171612,0.0524797592006801,0.0808935215507031,0.111411490921252,0.144284499937292,0.178202644890679,0.214378283468736,0.252254009838213,0.29152325079082,0.333049985368097,0.375663661320216,0.420646312063656,0.46578224941124,0.511963322696172,0.558673931522693,0.605147642870082,0.651482002759159,0.697509789439946,0.741252212204401,0.7837683421357,0.8212538844219,0.856677025125068,0.887362216245593,0.913755382450077,0.935090090717799,0.952411476986107,0.966067919900782,0.976505344128426,0.984225414918967,0.989729797522331,0.993534092334276,0.996070288875573,0.997700700937835,0.998704031437689,0.999303242708435,0.999651621354217,0.999846713395856,0.999958194562506,1
"72",72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280041169911656,0.0571518426394488,0.0884581296280412,0.122180289904794,0.156974583297596,0.194084684221059,0.232938788346628,0.273222403293593,0.315821825771221,0.359536266689539,0.405680876004231,0.451982731509278,0.499356720130371,0.547273922863596,0.594948108757183,0.642479343568631,0.689696085999371,0.73456843068302,0.77818280584384,0.816636646939417,0.852974812019327,0.884452640306487,0.911527575263745,0.933413385939332,0.951182205449295,0.965191411498985,0.975898447551248,0.983817937501787,0.989464505246305,0.993367069788718,0.995968779483661,0.997641307144695,0.998670554936101,0.999285244589302,0.999642622294651,0.999842753809646,0.999957114675358,1
"73",73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299874990808148,0.0621957496874769,0.0968894771674387,0.132686226928451,0.170865504816531,0.210839032281785,0.252283256121774,0.29611000808883,0.341083903228179,0.388557982204574,0.43619383778219,0.484932715640856,0.534230458121921,0.583278182219281,0.632178836679168,0.680755937936613,0.726921097139496,0.771792043532613,0.811353776012942,0.848738877858666,0.881123612030297,0.908978601367748,0.931494962864917,0.949775718802853,0.964188543275241,0.975204059121994,0.983351717038018,0.989160967718215,0.993175968821237,0.995852636223252,0.99757335098169,0.998632252371498,0.999264651812634,0.999632325906317,0.99983822339878,0.999955879108758,1
"74",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332039541512522,0.0689702225726241,0.105873612711505,0.145233185760204,0.186442476802717,0.229167930135242,0.274349566377585,0.320713809206137,0.369655527927709,0.418764024501183,0.469009642792164,0.519831402753351,0.570395415125235,0.620807811268118,0.670886651707199,0.718478985990661,0.764737097458912,0.805521863060222,0.844062708472315,0.877448602098369,0.906164715871187,0.929377160531263,0.948223057796107,0.963081448238219,0.974437503790406,0.98283704287707,0.988825883922615,0.992965006974347,0.995724422342168,0.997498332221481,0.998589969070289,0.999241918854994,0.999620959427497,0.999833222148099,0.9999545151313,1
"75",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369946366402158,0.075165448671706,0.115876799548349,0.158501395728131,0.202694225762946,0.249427594642913,0.297384185929806,0.348006774770254,0.398801869334755,0.450773139290531,0.503340338111219,0.555640937176552,0.607784712856381,0.659583477088103,0.708810337797572,0.756657152714613,0.798842643414986,0.838707148009911,0.873239657497726,0.902942006712041,0.926951667032588,0.946444813850641,0.961813505629959,0.973559577204153,0.982247592761032,0.988442116488411,0.992723394912649,0.995577580528809,0.997412414139196,0.99854154251482,0.999215883072484,0.999607941536242,0.999827494275947,0.999952952984349,1
"76",76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039637174914912,0.0819124855472503,0.126174540361848,0.172065074014363,0.220593743384305,0.270392626247822,0.322959923135799,0.375706352695947,0.429674141384533,0.484260752031527,0.538570521276076,0.592717442636833,0.646506098653248,0.697624049375478,0.747308938720341,0.791115019460322,0.832510951520185,0.868370055531128,0.899213444721286,0.924145455729803,0.944387447685118,0.960346540296709,0.972543846792711,0.981565619554774,0.987998110964548,0.992443858192063,0.995407689677073,0.997313009917436,0.998485514680737,0.999185760581041,0.999592880290521,0.999820867327829,0.999951145634863,1
"77",77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440201448120326,0.0901090329472809,0.137893612331067,0.188425211537483,0.240279449917759,0.295016363420548,0.349939802960677,0.406135010937209,0.462974581588184,0.519525884726909,0.57590761874078,0.631916300679972,0.685144048971563,0.736879588964442,0.782493683550099,0.825598155087922,0.862937276380717,0.895053668628016,0.921014701643125,0.942092143862446,0.958709918098113,0.971410645549658,0.980804775066556,0.987502755498279,0.992131992606786,0.995218150679124,0.997202109439913,0.99842300713886,0.999152154375731,0.999576077187866,0.999813473962661,0.999949129262544,1
"78",78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048211149937031,0.0981960728665947,0.151054508044061,0.205296486155702,0.262553878354648,0.320006385582773,0.378789222555297,0.438246093264984,0.49740142256594,0.556379374567643,0.614967096510989,0.670645830746581,0.724763644748745,0.772478138247867,0.817567447718041,0.856625929013605,0.890221189492169,0.91737765400784,0.939425652305018,0.956808627631836,0.970094187345903,0.979920889724533,0.986927293045036,0.99176969331465,0.994997960161059,0.997073274562322,0.998350391116945,0.999113113503734,0.999556556751867,0.999804884970822,0.999946786810224,1
"79",79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525168191729255,0.1080527031812,0.165042210999087,0.225199873273822,0.285562533778118,0.347322909483964,0.409791460891929,0.471943196854209,0.533908570789616,0.595463948265901,0.653962988501463,0.710822042900539,0.760953428129484,0.808326655360704,0.849363573678227,0.88466054156805,0.913192567882368,0.936357367822733,0.954620846456326,0.968579362269144,0.978903818557931,0.98626511861943,0.991352801953074,0.99474459084217,0.996925026556589,0.998266833150077,0.999068189865633,0.999534094932816,0.999795001770439,0.999944091391938,1
"80",80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586141106587202,0.118762416160186,0.182254479652249,0.245962903955469,0.311146515607482,0.377077555516217,0.442674219625892,0.508074192089062,0.573041442929919,0.634782950768081,0.694793572116992,0.747703625027045,0.797702641568813,0.841014142129384,0.878267539977577,0.908381031057611,0.932829802718279,0.952105584075844,0.966837788399127,0.977734505615547,0.985503825652525,0.990873507602132,0.994453295568537,0.996754587832655,0.998170767687496,0.999016541767471,0.999508270883736,0.999783639188844,0.999940992506048,1
"81",81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638933578487705,0.13133866822674,0.199013810827187,0.268255991308163,0.338292137648607,0.407973088736132,0.477445101439585,0.546457449698084,0.612043208457826,0.675790309437747,0.731994734752721,0.785106871983452,0.831115104155784,0.870688034098744,0.902676500699944,0.928647541839911,0.949123503478824,0.964772988445707,0.976348174923215,0.984601241094001,0.990305258979127,0.994107937569211,0.996552516662836,0.998056873028144,0.998955308079647,0.999477654039824,0.999770167777522,0.999937318484779,1
"82",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720487467357096,0.144343012744682,0.218311273798629,0.293127692342031,0.367564672008571,0.441778452335781,0.515501194116465,0.585563466732138,0.653661585161708,0.713702207441466,0.770439479499141,0.819587974019597,0.861861928888691,0.896033747740107,0.92377742561882,0.945650960873156,0.962368591388969,0.974733834787849,0.983550208691382,0.98964355065509,0.993705778630895,0.996317210901056,0.997924246144231,0.99888400330335,0.999442001651675,0.999754480726737,0.999933040198201,1
"83",83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077907396271798,0.157618761274805,0.238244137101624,0.318460613349369,0.398436560432952,0.477883343355382,0.553385447985568,0.626770895971137,0.691473241130487,0.752615754660253,0.805580276608539,0.851136500300661,0.887961515333734,0.917859290438966,0.941431148526759,0.959446782922429,0.972772098616957,0.982273000601323,0.988839446782922,0.993217077570655,0.996031268791341,0.997763078773301,0.998797354179194,0.999398677089597,0.999735417919423,0.999927841250752,1
"84",84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864461602671117,0.173883555926544,0.260877504173623,0.347610601001669,0.433769824707846,0.515651085141903,0.595236853088481,0.665405884808013,0.731714315525876,0.789153797996661,0.838559056761269,0.878495409015025,0.910919240400668,0.936482679465776,0.956020450751252,0.970471619365609,0.980775250417362,0.987896494156928,0.992643989983306,0.995695951585977,0.997574081803005,0.998695742904842,0.999347871452421,0.999713063439065,0.999921744574291,1
"85",85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957112672034721,0.190937125235566,0.285877448460967,0.380189595111644,0.469818970932557,0.556935640454572,0.633744503454971,0.706327451316315,0.7692022157501,0.823282508137742,0.866997887042431,0.902489863514363,0.93047227457027,0.951858831591571,0.96767745988236,0.978956084746731,0.986751184969448,0.991947918451259,0.995288675689567,0.997344526297756,0.998572325966536,0.999286162983268,0.999685911712638,0.999914339557992,1
"86",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105304704767919,0.210293653299653,0.314587938111778,0.413703820650458,0.510041048310704,0.594979475844648,0.675244711083044,0.744774234291127,0.804578465424692,0.852920745184717,0.892169245342596,0.923113356488791,0.946763498579097,0.964256394063783,0.976728765393116,0.985348910640985,0.991095674139564,0.994790022102937,0.997063467003473,0.998421218819072,0.999210609409536,0.999652668140196,0.999905273129144,1
"87",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117346038468325,0.233915652020469,0.344697370742898,0.4523733898006,0.547308981824599,0.637021351685195,0.714734427386625,0.781577554261514,0.835609670019411,0.87947767778366,0.914063878595377,0.940497617787189,0.960049408858303,0.973989765307923,0.983624492676902,0.990047644256221,0.99417681312864,0.996717840127052,0.99823539791777,0.999117698958885,0.99961178754191,0.999894123875066,1
"88",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132067173130748,0.257576969212315,0.379568172730908,0.487125149940024,0.588764494202319,0.676809276289484,0.752538984406237,0.81375449820072,0.863454618152739,0.902638944422231,0.932586965213914,0.954738104758097,0.970531787285086,0.981447421031587,0.988724510195922,0.993402638944422,0.996281487405038,0.998000799680128,0.999000399840064,0.999560175929628,0.999880047980808,1
"89",89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144607730225273,0.285161468650666,0.409084627078822,0.526189708388999,0.627631639563275,0.714884599437969,0.785414843138158,0.842677477311467,0.887824204173769,0.922329202561386,0.947850923665177,0.966047818676003,0.978624406873359,0.98700879900493,0.992398765375225,0.995715667756945,0.99769659556825,0.998848297784125,0.999493251025015,0.999861795734095,1
"90",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164314950452391,0.309187850064627,0.446090047393365,0.56468117190866,0.666684618698837,0.749138302455838,0.816081430417924,0.868860404997846,0.909198621283929,0.939034898750539,0.960308056872038,0.975010771219302,0.984812580784145,0.99111374407583,0.994991383024559,0.997307195174494,0.998653597587247,0.999407582938389,0.99983843171047,1
